#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   IPW-3 Final Ice Shape DATA SUBMITTAL FORM for Test Case NACA0012_AE3933, May 18th 2026
#
#       NOMENCLATURE:
#             X_ICED [m]:  X-coordinate of the iced surface
#             Y_ICED [m]:  Y-coordinate of the iced surface
#             Z_ICED [m]:  Z-coordinate of the iced surface
#
#                XXmm:  Roughness height used for the case, in mm.
#                       In the zone name, use the format KS_XXmm.
#                       For example, if k_s = 1.5 mm, use KS_1p5mm. 
#                       For Variable roughness, use KS_VAR
#
#    FLOW CONDITIONS:
#                                   AOA: 4.0 deg
#                           Mach Number: 0.3127 [-]
#       Mean aerodynamic chord (M.A.C.): 0.5334 [m]
#                       Reynolds Number: 3.8947 million (based on MAC)
#                       Freestream Temp: 270.95 [K]
#                        Reference area: 0.97548 [m2]
#               Moment Reference Center: 0.13335, 0, 0 [m] (X, Y, Z)
#
#    ICING CONDITIONS:
#                           Icing Time: 420 [s]
#                                  LWC: 0.55 [g/m3]
#                                  MVD: 20 [μm]
#
#              NOTES: 1. Please use at least 5 decimal places in the numerical values
#                     2. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

AUXDATA NUM_LAYERS  = "insert the number of total ice layers"
                                              
VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="SLICE_Y_0p9144_BINS01_KS_0p5334mm_SINGLE_LAYER"
3.538942039E-01 9.143999815E-01 6.105594337E-03
3.486950397E-01 9.143999815E-01 6.947977003E-03
3.486950099E-01 9.143999815E-01 6.947980262E-03
3.434946239E-01 9.143999815E-01 7.782736327E-03
3.434945941E-01 9.143999815E-01 7.782739587E-03
3.382929265E-01 9.143999815E-01 8.609754033E-03
3.382928967E-01 9.143999815E-01 8.609756827E-03
3.330900371E-01 9.143999815E-01 9.428861551E-03
3.330900073E-01 9.143999815E-01 9.428864345E-03
3.278858364E-01 9.143999815E-01 1.023988705E-02
3.278858066E-01 9.143999815E-01 1.023988985E-02
3.226803839E-01 9.143999815E-01 1.104266196E-02
3.226803541E-01 9.143999815E-01 1.104266476E-02
3.174736500E-01 9.143999815E-01 1.183700375E-02
3.174736202E-01 9.143999815E-01 1.183700655E-02
3.122655749E-01 9.143999815E-01 1.262271125E-02
3.122655451E-01 9.143999815E-01 1.262271404E-02
3.070561886E-01 9.143999815E-01 1.339956652E-02
3.070561588E-01 9.143999815E-01 1.339956932E-02
3.018454611E-01 9.143999815E-01 1.416734047E-02
3.018454313E-01 9.143999815E-01 1.416734327E-02
2.966333330E-01 9.143999815E-01 1.492579374E-02
2.966333032E-01 9.143999815E-01 1.492579654E-02
2.914198637E-01 9.143999815E-01 1.567467116E-02
2.914198339E-01 9.143999815E-01 1.567467302E-02
2.862049639E-01 9.143999815E-01 1.641369797E-02
2.862049341E-01 9.143999815E-01 1.641369984E-02
2.809886634E-01 9.143999815E-01 1.714259572E-02
2.809886336E-01 9.143999815E-01 1.714259759E-02
2.757709026E-01 9.143999815E-01 1.786106639E-02
2.757708728E-01 9.143999815E-01 1.786106825E-02
2.705516815E-01 9.143999815E-01 1.856878959E-02
2.705516517E-01 9.143999815E-01 1.856879145E-02
2.653309405E-01 9.143999815E-01 1.926544122E-02
2.653309107E-01 9.143999815E-01 1.926544309E-02
2.601087391E-01 9.143999815E-01 1.995067112E-02
2.601087093E-01 9.143999815E-01 1.995067298E-02
2.548849583E-01 9.143999815E-01 2.062410861E-02
2.548849285E-01 9.143999815E-01 2.062411048E-02
2.496596128E-01 9.143999815E-01 2.128537558E-02
2.496595979E-01 9.143999815E-01 2.128537744E-02
2.444327325E-01 9.143999815E-01 2.193406038E-02
2.444327176E-01 9.143999815E-01 2.193406224E-02
2.392042428E-01 9.143999815E-01 2.256973833E-02
2.392042279E-01 9.143999815E-01 2.256974019E-02
2.339741439E-01 9.143999815E-01 2.319196612E-02
2.339741290E-01 9.143999815E-01 2.319196798E-02
2.287423909E-01 9.143999815E-01 2.380028367E-02
2.287423760E-01 9.143999815E-01 2.380028553E-02
2.235089988E-01 9.143999815E-01 2.439419925E-02
2.235089839E-01 9.143999815E-01 2.439420111E-02
2.182739377E-01 9.143999815E-01 2.497320250E-02
2.182739228E-01 9.143999815E-01 2.497320436E-02
2.130371779E-01 9.143999815E-01 2.553675883E-02
2.130371630E-01 9.143999815E-01 2.553676069E-02
2.077987194E-01 9.143999815E-01 2.608429827E-02
2.077987045E-01 9.143999815E-01 2.608430013E-02
2.025585622E-01 9.143999815E-01 2.661522292E-02
2.025585473E-01 9.143999815E-01 2.661522478E-02
1.973166913E-01 9.143999815E-01 2.712887898E-02
1.973166764E-01 9.143999815E-01 2.712888084E-02
1.920730919E-01 9.143999815E-01 2.762458846E-02
1.920730770E-01 9.143999815E-01 2.762459032E-02
1.868277639E-01 9.143999815E-01 2.810169570E-02
1.868277490E-01 9.143999815E-01 2.810169756E-02
1.815807074E-01 9.143999815E-01 2.855947055E-02
1.815806925E-01 9.143999815E-01 2.855947241E-02
1.763319373E-01 9.143999815E-01 2.899708040E-02
1.763319224E-01 9.143999815E-01 2.899708226E-02
1.710814685E-01 9.143999815E-01 2.941372804E-02
1.710814536E-01 9.143999815E-01 2.941372991E-02
1.658293158E-01 9.143999815E-01 2.980855107E-02
1.658293009E-01 9.143999815E-01 2.980855294E-02
1.605754942E-01 9.143999815E-01 3.018058836E-02
1.605754793E-01 9.143999815E-01 3.018059023E-02
1.553200483E-01 9.143999815E-01 3.052886389E-02
1.553200334E-01 9.143999815E-01 3.052886575E-02
1.500630230E-01 9.143999815E-01 3.085229360E-02
1.500630081E-01 9.143999815E-01 3.085229546E-02
1.448031366E-01 9.143999815E-01 3.114984930E-02
1.448031217E-01 9.143999815E-01 3.114985116E-02
1.396018416E-01 9.143999815E-01 3.141765296E-02
1.396018267E-01 9.143999815E-01 3.141765296E-02
1.345830113E-01 9.143999815E-01 3.164997697E-02
1.345829964E-01 9.143999815E-01 3.164997697E-02
1.298020780E-01 9.143999815E-01 3.184610605E-02
1.298020631E-01 9.143999815E-01 3.184610605E-02
1.252478957E-01 9.143999815E-01 3.200905770E-02
1.252478808E-01 9.143999815E-01 3.200905770E-02
1.209098250E-01 9.143999815E-01 3.214159980E-02
1.209098101E-01 9.143999815E-01 3.214159980E-02
1.167777255E-01 9.143999815E-01 3.224638477E-02
1.167777106E-01 9.143999815E-01 3.224638477E-02
1.128419340E-01 9.143999815E-01 3.232593089E-02
1.128419191E-01 9.143999815E-01 3.232593089E-02
1.090932190E-01 9.143999815E-01 3.238258511E-02
1.090932041E-01 9.143999815E-01 3.238258511E-02
1.055227965E-01 9.143999815E-01 3.241845593E-02
1.055227816E-01 9.143999815E-01 3.241845593E-02
1.021222547E-01 9.143999815E-01 3.243550658E-02
1.021222398E-01 9.143999815E-01 3.243550658E-02
9.888360649E-02 9.143999815E-01 3.243564069E-02
9.888359159E-02 9.143999815E-01 3.243564069E-02
9.579921514E-02 9.143999815E-01 3.242058307E-02
9.579920024E-02 9.143999815E-01 3.242058307E-02
9.286179394E-02 9.143999815E-01 3.239192814E-02
9.286178648E-02 9.143999815E-01 3.239192814E-02
9.000900388E-02 9.143999815E-01 3.234999254E-02
9.000899643E-02 9.143999815E-01 3.234999254E-02
9.000898898E-02 9.143999815E-01 3.234999254E-02
8.714711666E-02 9.143999815E-01 3.229347244E-02
8.426343650E-02 9.143999815E-01 3.222161531E-02
8.426342905E-02 9.143999815E-01 3.222161531E-02
8.138017356E-02 9.143999815E-01 3.213412687E-02
8.138016611E-02 9.143999815E-01 3.213412687E-02
7.849746197E-02 9.143999815E-01 3.203028068E-02
7.849745452E-02 9.143999815E-01 3.203028068E-02
7.561541349E-02 9.143999815E-01 3.190934658E-02
7.561540604E-02 9.143999815E-01 3.190934658E-02
7.273417711E-02 9.143999815E-01 3.177062795E-02
7.273416966E-02 9.143999815E-01 3.177062795E-02
6.985390186E-02 9.143999815E-01 3.161326051E-02
6.985389441E-02 9.143999815E-01 3.161326051E-02
6.697476655E-02 9.143999815E-01 3.143628314E-02
6.697475910E-02 9.143999815E-01 3.143628314E-02
6.409696490E-02 9.143999815E-01 3.123871610E-02
6.409695745E-02 9.143999815E-01 3.123871610E-02
6.122075021E-02 9.143999815E-01 3.101950884E-02
6.122073904E-02 9.143999815E-01 3.101950884E-02
5.834637210E-02 9.143999815E-01 3.077739105E-02
5.834636092E-02 9.143999815E-01 3.077739105E-02
5.547415093E-02 9.143999815E-01 3.051096387E-02
5.547413975E-02 9.143999815E-01 3.051096201E-02
5.260444432E-02 9.143999815E-01 3.021875396E-02
5.260443315E-02 9.143999815E-01 3.021875210E-02
4.973767325E-02 9.143999815E-01 2.989910357E-02
4.973766208E-02 9.143999815E-01 2.989910170E-02
4.687435180E-02 9.143999815E-01 2.955002151E-02
4.687434062E-02 9.143999815E-01 2.955001965E-02
4.401506856E-02 9.143999815E-01 2.916932479E-02
4.401505738E-02 9.143999815E-01 2.916932292E-02
4.116054997E-02 9.143999815E-01 2.875456586E-02
4.116053879E-02 9.143999815E-01 2.875456400E-02
3.831167892E-02 9.143999815E-01 2.830277570E-02
3.831166774E-02 9.143999815E-01 2.830277383E-02
3.546953574E-02 9.143999815E-01 2.781056799E-02
3.546952456E-02 9.143999815E-01 2.781056613E-02
3.263546154E-02 9.143999815E-01 2.727403678E-02
3.263545036E-02 9.143999815E-01 2.727403492E-02
2.981119044E-02 9.143999815E-01 2.668834664E-02
2.981117927E-02 9.143999815E-01 2.668834478E-02
2.699892037E-02 9.143999815E-01 2.604777180E-02
2.699891105E-02 9.143999815E-01 2.604776993E-02
2.420155704E-02 9.143999815E-01 2.534534782E-02
2.420154773E-02 9.143999815E-01 2.534534596E-02
2.142303623E-02 9.143999815E-01 2.457224764E-02
2.142302692E-02 9.143999815E-01 2.457224391E-02
1.866878197E-02 9.143999815E-01 2.371738665E-02
1.866877265E-02 9.143999815E-01 2.371738292E-02
1.594658010E-02 9.143999815E-01 2.276637033E-02
1.594657078E-02 9.143999815E-01 2.276636660E-02
1.326802559E-02 9.143999815E-01 2.170006931E-02
1.326801628E-02 9.143999815E-01 2.170006558E-02
1.059939712E-02 9.143999815E-01 2.058830112E-02
1.059938781E-02 9.143999815E-01 2.058829740E-02
7.337637711E-03 9.143999815E-01 2.045452781E-02
7.337625604E-03 9.143999815E-01 2.045452781E-02
2.751803549E-04 9.143999815E-01 2.506313659E-02
2.751546272E-04 9.143999815E-01 2.506315336E-02
-6.775067654E-03 9.143999815E-01 2.836402878E-02
-6.775093265E-03 9.143999815E-01 2.836403996E-02
-1.015745942E-02 9.143999815E-01 2.601811476E-02
-1.015747152E-02 9.143999815E-01 2.601810545E-02
-1.237124112E-02 9.143999815E-01 2.256615646E-02
-1.237124950E-02 9.143999815E-01 2.256614342E-02
-1.319036353E-02 9.143999815E-01 1.837556995E-02
-1.319036633E-02 9.143999815E-01 1.837555505E-02
-1.302637160E-02 9.143999815E-01 1.414678805E-02
-1.302637067E-02 9.143999815E-01 1.414677221E-02
-1.170689613E-02 9.143999815E-01 1.024475228E-02
-1.170689147E-02 9.143999815E-01 1.024473831E-02
-9.205168113E-03 9.143999815E-01 6.964153610E-03
-9.205158800E-03 9.143999815E-01 6.964141503E-03
-6.581585854E-03 9.143999815E-01 4.439208191E-03
-6.581576541E-03 9.143999815E-01 4.439198878E-03
-4.128843546E-03 9.143999815E-01 2.507153898E-03
-4.128834698E-03 9.143999815E-01 2.507146914E-03
-2.006151015E-03 9.143999815E-01 7.508262061E-04
-2.006143332E-03 9.143999815E-01 7.508198032E-04
-5.184542970E-04 9.143999815E-01 -1.420670887E-03
-5.184488837E-04 9.143999815E-01 -1.420678804E-03
9.446869371E-04 9.143999815E-01 -3.954891115E-03
9.446922340E-04 9.143999815E-01 -3.954900429E-03
2.891729586E-03 9.143999815E-01 -6.504209712E-03
2.891736571E-03 9.143999815E-01 -6.504219025E-03
5.265663844E-03 9.143999815E-01 -8.869932964E-03
5.265672691E-03 9.143999815E-01 -8.869941346E-03
7.913104258E-03 9.143999815E-01 -1.085543819E-02
7.913113572E-03 9.143999815E-01 -1.085544564E-02
1.070849504E-02 9.143999815E-01 -1.246402599E-02
1.070850529E-02 9.143999815E-01 -1.246403158E-02
1.354817208E-02 9.143999815E-01 -1.386306155E-02
1.354818232E-02 9.143999815E-01 -1.386306621E-02
1.640164293E-02 9.143999815E-01 -1.512345951E-02
1.640165411E-02 9.143999815E-01 -1.512346417E-02
1.927632838E-02 9.143999815E-01 -1.624506712E-02
1.927633956E-02 9.143999815E-01 -1.624507084E-02
2.216300555E-02 9.143999815E-01 -1.725820638E-02
2.216301672E-02 9.143999815E-01 -1.725821011E-02
2.504559606E-02 9.143999815E-01 -1.821281761E-02
2.504560724E-02 9.143999815E-01 -1.821282133E-02
2.792265080E-02 9.143999815E-01 -1.912674308E-02
2.792266198E-02 9.143999815E-01 -1.912674680E-02
3.079815395E-02 9.143999815E-01 -1.999637857E-02
3.079816513E-02 9.143999815E-01 -1.999638230E-02
3.367362544E-02 9.143999815E-01 -2.082589082E-02
3.367363662E-02 9.143999815E-01 -2.082589455E-02
3.654714674E-02 9.143999815E-01 -2.162777632E-02
3.654715791E-02 9.143999815E-01 -2.162778005E-02
3.941808641E-02 9.143999815E-01 -2.240755968E-02
3.941809759E-02 9.143999815E-01 -2.240756340E-02
4.284831509E-02 9.143999815E-01 -2.105676569E-02
4.284832627E-02 9.143999815E-01 -2.105676010E-02
4.631911591E-02 9.143999815E-01 -1.943529956E-02
4.631912708E-02 9.143999815E-01 -1.943529397E-02
4.923909530E-02 9.143999815E-01 -1.976697333E-02
4.923910648E-02 9.143999815E-01 -1.976697519E-02
5.212618038E-02 9.143999815E-01 -2.019880898E-02
5.212619156E-02 9.143999815E-01 -2.019881085E-02
5.501023680E-02 9.143999815E-01 -2.062168345E-02
5.501024798E-02 9.143999815E-01 -2.062168531E-02
5.789140239E-02 9.143999815E-01 -2.103794739E-02
5.789141357E-02 9.143999815E-01 -2.103794925E-02
6.076737121E-02 9.143999815E-01 -2.146138065E-02
6.076738238E-02 9.143999815E-01 -2.146138251E-02
6.362292171E-02 9.143999815E-01 -2.197072841E-02
6.362292916E-02 9.143999815E-01 -2.197073027E-02
6.646370143E-02 9.143999815E-01 -2.254679240E-02
6.646370888E-02 9.143999815E-01 -2.254679427E-02
6.930833310E-02 9.143999815E-01 -2.310354263E-02
6.930834055E-02 9.143999815E-01 -2.310354449E-02
7.215650380E-02 9.143999815E-01 -2.364191227E-02
7.215651125E-02 9.143999815E-01 -2.364191413E-02
7.500793785E-02 9.143999815E-01 -2.416271530E-02
7.500794530E-02 9.143999815E-01 -2.416271716E-02
7.786240429E-02 9.143999815E-01 -2.466666512E-02
7.786241174E-02 9.143999815E-01 -2.466666698E-02
8.071967959E-02 9.143999815E-01 -2.515443042E-02
8.071968704E-02 9.143999815E-01 -2.515443228E-02
8.357956260E-02 9.143999815E-01 -2.562669478E-02
8.357957006E-02 9.143999815E-01 -2.562669665E-02
8.644739538E-02 9.143999815E-01 -2.608489990E-02
8.644740283E-02 9.143999815E-01 -2.608490176E-02
8.644741029E-02 9.143999815E-01 -2.608490363E-02
8.936467767E-02 9.143999815E-01 -2.653567493E-02
8.936468512E-02 9.143999815E-01 -2.653567679E-02
9.239988029E-02 9.143999815E-01 -2.698895149E-02
9.239989519E-02 9.143999815E-01 -2.698895335E-02
9.558919817E-02 9.143999815E-01 -2.744881622E-02
9.558921307E-02 9.143999815E-01 -2.744881809E-02
9.894039482E-02 9.143999815E-01 -2.791461535E-02
9.894040972E-02 9.143999815E-01 -2.791461721E-02
1.024616063E-01 9.143999815E-01 -2.838564664E-02
1.024616212E-01 9.143999815E-01 -2.838564850E-02
1.061614007E-01 9.143999815E-01 -2.886109427E-02
1.061614156E-01 9.143999815E-01 -2.886109613E-02
1.100487262E-01 9.143999815E-01 -2.934003621E-02
1.100487411E-01 9.143999815E-01 -2.934003808E-02
1.141330078E-01 9.143999815E-01 -2.982149646E-02
1.141330227E-01 9.143999815E-01 -2.982149832E-02
1.184241101E-01 9.143999815E-01 -3.030434996E-02
1.184241250E-01 9.143999815E-01 -3.030435182E-02
1.229324043E-01 9.143999815E-01 -3.078738227E-02
1.229324192E-01 9.143999815E-01 -3.078738414E-02
1.276687384E-01 9.143999815E-01 -3.126930818E-02
1.276687533E-01 9.143999815E-01 -3.126930818E-02
1.326445341E-01 9.143999815E-01 -3.174870089E-02
1.326445490E-01 9.143999815E-01 -3.174870089E-02
1.378026307E-01 9.143999815E-01 -3.221822158E-02
1.378026456E-01 9.143999815E-01 -3.221822158E-02
1.430177391E-01 9.143999815E-01 -3.266580403E-02
1.430177540E-01 9.143999815E-01 -3.266580403E-02
1.482312381E-01 9.143999815E-01 -3.308691829E-02
1.482312530E-01 9.143999815E-01 -3.308691829E-02
1.534467041E-01 9.143999815E-01 -3.348305076E-02
1.534467191E-01 9.143999815E-01 -3.348305076E-02
1.586639285E-01 9.143999815E-01 -3.385523334E-02
1.586639434E-01 9.143999815E-01 -3.385523334E-02
1.638827324E-01 9.143999815E-01 -3.420446068E-02
1.638827473E-01 9.143999815E-01 -3.420446068E-02
1.691029817E-01 9.143999815E-01 -3.453166410E-02
1.691029966E-01 9.143999815E-01 -3.453166410E-02
1.743245125E-01 9.143999815E-01 -3.483769298E-02
1.743245274E-01 9.143999815E-01 -3.483769298E-02
1.795471907E-01 9.143999815E-01 -3.512338921E-02
1.795472056E-01 9.143999815E-01 -3.512338921E-02
1.847709119E-01 9.143999815E-01 -3.538957983E-02
1.847709268E-01 9.143999815E-01 -3.538957983E-02
1.899955571E-01 9.143999815E-01 -3.563695401E-02
1.899955720E-01 9.143999815E-01 -3.563695401E-02
1.952210218E-01 9.143999815E-01 -3.586617857E-02
1.952210367E-01 9.143999815E-01 -3.586617857E-02
2.004472315E-01 9.143999815E-01 -3.607795015E-02
2.004472464E-01 9.143999815E-01 -3.607795015E-02
2.056740820E-01 9.143999815E-01 -3.627292439E-02
2.056740969E-01 9.143999815E-01 -3.627292439E-02
2.109015286E-01 9.143999815E-01 -3.645168990E-02
2.109015435E-01 9.143999815E-01 -3.645168990E-02
2.161294818E-01 9.143999815E-01 -3.661480546E-02
2.161294967E-01 9.143999815E-01 -3.661480546E-02
2.213578820E-01 9.143999815E-01 -3.676282614E-02
2.213578969E-01 9.143999815E-01 -3.676282614E-02
2.265866995E-01 9.143999815E-01 -3.689625114E-02
2.265867144E-01 9.143999815E-01 -3.689625114E-02
2.318158299E-01 9.143999815E-01 -3.701557219E-02
2.318158448E-01 9.143999815E-01 -3.701557219E-02
2.370452583E-01 9.143999815E-01 -3.712126985E-02
2.370452732E-01 9.143999815E-01 -3.712126985E-02
2.422749549E-01 9.143999815E-01 -3.721377999E-02
2.422749698E-01 9.143999815E-01 -3.721377999E-02
2.475048453E-01 9.143999815E-01 -3.729353100E-02
2.475048602E-01 9.143999815E-01 -3.729353100E-02
2.527348995E-01 9.143999815E-01 -3.736093640E-02
2.527349293E-01 9.143999815E-01 -3.736093640E-02
2.579651177E-01 9.143999815E-01 -3.741637617E-02
2.579651475E-01 9.143999815E-01 -3.741637617E-02
2.631954551E-01 9.143999815E-01 -3.746022284E-02
2.631954849E-01 9.143999815E-01 -3.746022284E-02
2.684258223E-01 9.143999815E-01 -3.749282658E-02
2.684258521E-01 9.143999815E-01 -3.749282658E-02
2.736562788E-01 9.143999815E-01 -3.751452267E-02
2.736563087E-01 9.143999815E-01 -3.751452267E-02
2.788867950E-01 9.143999815E-01 -3.752563149E-02
2.788868248E-01 9.143999815E-01 -3.752563149E-02
2.841172814E-01 9.143999815E-01 -3.752645850E-02
2.841173112E-01 9.143999815E-01 -3.752645850E-02
2.893477976E-01 9.143999815E-01 -3.751728311E-02
2.893478274E-01 9.143999815E-01 -3.751728311E-02
2.945782542E-01 9.143999815E-01 -3.749838471E-02
2.945782840E-01 9.143999815E-01 -3.749838471E-02
2.998086810E-01 9.143999815E-01 -3.747002408E-02
2.998087108E-01 9.143999815E-01 -3.747002408E-02
3.050390482E-01 9.143999815E-01 -3.743244708E-02
3.050390780E-01 9.143999815E-01 -3.743244708E-02
3.102693558E-01 9.143999815E-01 -3.738588095E-02
3.102693856E-01 9.143999815E-01 -3.738588095E-02
3.154995739E-01 9.143999815E-01 -3.733054921E-02
3.154996037E-01 9.143999815E-01 -3.733054921E-02
3.207297027E-01 9.143999815E-01 -3.726664931E-02
3.207297325E-01 9.143999815E-01 -3.726664931E-02
3.259597123E-01 9.143999815E-01 -3.719437867E-02
3.259597421E-01 9.143999815E-01 -3.719437867E-02
3.311896026E-01 9.143999815E-01 -3.711392730E-02
3.311896324E-01 9.143999815E-01 -3.711392730E-02
3.364193738E-01 9.143999815E-01 -3.702546284E-02
3.364194036E-01 9.143999815E-01 -3.702546284E-02
3.416489959E-01 9.143999815E-01 -3.692915291E-02
3.416490257E-01 9.143999815E-01 -3.692915291E-02
3.468784690E-01 9.143999815E-01 -3.682515025E-02
3.468784988E-01 9.143999815E-01 -3.682515025E-02
3.521077931E-01 9.143999815E-01 -3.671355918E-02
3.521078229E-01 9.143999815E-01 -3.671355918E-02
3.573369384E-01 9.143999815E-01 -3.659451008E-02
3.573369682E-01 9.143999815E-01 -3.659451008E-02
3.625659049E-01 9.143999815E-01 -3.646814078E-02
3.625659347E-01 9.143999815E-01 -3.646814078E-02
3.677946925E-01 9.143999815E-01 -3.633456677E-02
3.677947223E-01 9.143999815E-01 -3.633456677E-02
3.730233312E-01 9.143999815E-01 -3.619390726E-02
3.730233610E-01 9.143999815E-01 -3.619390726E-02
3.782517314E-01 9.143999815E-01 -3.604621440E-02
3.782517612E-01 9.143999815E-01 -3.604621440E-02
3.834799528E-01 9.143999815E-01 -3.589151800E-02
3.834799826E-01 9.143999815E-01 -3.589151800E-02
3.887079656E-01 9.143999815E-01 -3.572991863E-02
3.887079954E-01 9.143999815E-01 -3.572991863E-02
3.939357698E-01 9.143999815E-01 -3.556151688E-02
