#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   IPW-3 Ice Shape DATA SUBMITTAL FORM for Test Case NACA0012_AE3932, May 18th 2026
#
#       NOMENCLATURE:
#             X_ICED [m]:  X-coordinate of the iced surface
#             Y_ICED [m]:  Y-coordinate of the iced surface
#             Z_ICED [m]:  Z-coordinate of the iced surface
#
#                XXmm:  Roughness height used for the case, in mm.
#                       In the zone name, use the format KS_XXmm.
#                       For example, if k_s = 1.5 mm, use KS_1p5mm. 
#                       For Variable roughness, use KS_VAR
#
#    FLOW CONDITIONS:
#                                   AOA: 4.0 deg
#                           Mach Number: 0.3151 [-]
#       Mean aerodynamic chord (M.A.C.): 0.5334 [m]
#                       Reynolds Number: 3.9795 million (based on MAC)
#                       Freestream Temp: 267.55 [K]
#                        Reference area: 0.97548 [m2]
#               Moment Reference Center: 0.13335, 0, 0 [m] (X, Y, Z)
#
#    ICING CONDITIONS:
#                           Icing Time: 420 [s]
#                                  LWC: 0.55 [g/m3]
#                                  MVD: 20 [μm]
#
#              NOTES: 1. Please use at least 5 decimal places in the numerical values
#                     2. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

AUXDATA NUM_LAYERS  = "insert the number of total ice layers"
                                              
VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="SLICE_Y_0p9144_BINS01_KS_0p5334mm_SINGLE_LAYER"
3.486950397E-01 9.143999815E-01 6.947977003E-03
3.486950099E-01 9.143999815E-01 6.947980262E-03
3.434946239E-01 9.143999815E-01 7.782736327E-03
3.434945941E-01 9.143999815E-01 7.782739587E-03
3.382929265E-01 9.143999815E-01 8.609754033E-03
3.382928967E-01 9.143999815E-01 8.609756827E-03
3.330900371E-01 9.143999815E-01 9.428861551E-03
3.330900073E-01 9.143999815E-01 9.428864345E-03
3.278858364E-01 9.143999815E-01 1.023988705E-02
3.278858066E-01 9.143999815E-01 1.023988985E-02
3.226803839E-01 9.143999815E-01 1.104266196E-02
3.226803541E-01 9.143999815E-01 1.104266476E-02
3.174736500E-01 9.143999815E-01 1.183700375E-02
3.174736202E-01 9.143999815E-01 1.183700655E-02
3.122655749E-01 9.143999815E-01 1.262271125E-02
3.122655451E-01 9.143999815E-01 1.262271404E-02
3.070561886E-01 9.143999815E-01 1.339956652E-02
3.070561588E-01 9.143999815E-01 1.339956932E-02
3.018454611E-01 9.143999815E-01 1.416734047E-02
3.018454313E-01 9.143999815E-01 1.416734327E-02
2.966333330E-01 9.143999815E-01 1.492579374E-02
2.966333032E-01 9.143999815E-01 1.492579654E-02
2.914198637E-01 9.143999815E-01 1.567467116E-02
2.914198339E-01 9.143999815E-01 1.567467302E-02
2.862049639E-01 9.143999815E-01 1.641369797E-02
2.862049341E-01 9.143999815E-01 1.641369984E-02
2.809886634E-01 9.143999815E-01 1.714259572E-02
2.809886336E-01 9.143999815E-01 1.714259759E-02
2.757709026E-01 9.143999815E-01 1.786106639E-02
2.757708728E-01 9.143999815E-01 1.786106825E-02
2.705516815E-01 9.143999815E-01 1.856878959E-02
2.705516517E-01 9.143999815E-01 1.856879145E-02
2.653309405E-01 9.143999815E-01 1.926544122E-02
2.653309107E-01 9.143999815E-01 1.926544309E-02
2.601087391E-01 9.143999815E-01 1.995067112E-02
2.601087093E-01 9.143999815E-01 1.995067298E-02
2.548849583E-01 9.143999815E-01 2.062410861E-02
2.548849285E-01 9.143999815E-01 2.062411048E-02
2.496596128E-01 9.143999815E-01 2.128537558E-02
2.496595979E-01 9.143999815E-01 2.128537744E-02
2.444327325E-01 9.143999815E-01 2.193406038E-02
2.444327176E-01 9.143999815E-01 2.193406224E-02
2.392042428E-01 9.143999815E-01 2.256973833E-02
2.392042279E-01 9.143999815E-01 2.256974019E-02
2.339741439E-01 9.143999815E-01 2.319196612E-02
2.339741290E-01 9.143999815E-01 2.319196798E-02
2.287423909E-01 9.143999815E-01 2.380028367E-02
2.287423760E-01 9.143999815E-01 2.380028553E-02
2.235089988E-01 9.143999815E-01 2.439419925E-02
2.235089839E-01 9.143999815E-01 2.439420111E-02
2.182739377E-01 9.143999815E-01 2.497320250E-02
2.182739228E-01 9.143999815E-01 2.497320436E-02
2.130371779E-01 9.143999815E-01 2.553675883E-02
2.130371630E-01 9.143999815E-01 2.553676069E-02
2.077987194E-01 9.143999815E-01 2.608429827E-02
2.077987045E-01 9.143999815E-01 2.608430013E-02
2.025585622E-01 9.143999815E-01 2.661522292E-02
2.025585473E-01 9.143999815E-01 2.661522478E-02
1.973166913E-01 9.143999815E-01 2.712887898E-02
1.973166764E-01 9.143999815E-01 2.712888084E-02
1.920730919E-01 9.143999815E-01 2.762458846E-02
1.920730770E-01 9.143999815E-01 2.762459032E-02
1.868277639E-01 9.143999815E-01 2.810169570E-02
1.868277490E-01 9.143999815E-01 2.810169756E-02
1.815807074E-01 9.143999815E-01 2.855947055E-02
1.815806925E-01 9.143999815E-01 2.855947241E-02
1.763319373E-01 9.143999815E-01 2.899708040E-02
1.763319224E-01 9.143999815E-01 2.899708226E-02
1.710814685E-01 9.143999815E-01 2.941372804E-02
1.710814536E-01 9.143999815E-01 2.941372991E-02
1.658293158E-01 9.143999815E-01 2.980855107E-02
1.658293009E-01 9.143999815E-01 2.980855294E-02
1.605754942E-01 9.143999815E-01 3.018058836E-02
1.605754793E-01 9.143999815E-01 3.018059023E-02
1.553200483E-01 9.143999815E-01 3.052886389E-02
1.553200334E-01 9.143999815E-01 3.052886575E-02
1.500630230E-01 9.143999815E-01 3.085229360E-02
1.500630081E-01 9.143999815E-01 3.085229546E-02
1.448031366E-01 9.143999815E-01 3.114984930E-02
1.448031217E-01 9.143999815E-01 3.114985116E-02
1.396018416E-01 9.143999815E-01 3.141765296E-02
1.396018267E-01 9.143999815E-01 3.141765296E-02
1.345830113E-01 9.143999815E-01 3.164997697E-02
1.345829964E-01 9.143999815E-01 3.164997697E-02
1.298020780E-01 9.143999815E-01 3.184610605E-02
1.298020631E-01 9.143999815E-01 3.184610605E-02
1.252478957E-01 9.143999815E-01 3.200905770E-02
1.252478808E-01 9.143999815E-01 3.200905770E-02
1.209098250E-01 9.143999815E-01 3.214159980E-02
1.209098101E-01 9.143999815E-01 3.214159980E-02
1.167777255E-01 9.143999815E-01 3.224638477E-02
1.167777106E-01 9.143999815E-01 3.224638477E-02
1.128419340E-01 9.143999815E-01 3.232593089E-02
1.128419191E-01 9.143999815E-01 3.232593089E-02
1.090932190E-01 9.143999815E-01 3.238258511E-02
1.090932041E-01 9.143999815E-01 3.238258511E-02
1.055227965E-01 9.143999815E-01 3.241845593E-02
1.055227816E-01 9.143999815E-01 3.241845593E-02
1.021222547E-01 9.143999815E-01 3.243550658E-02
1.021222398E-01 9.143999815E-01 3.243550658E-02
9.888360649E-02 9.143999815E-01 3.243564069E-02
9.888359159E-02 9.143999815E-01 3.243564069E-02
9.579921514E-02 9.143999815E-01 3.242058307E-02
9.579920024E-02 9.143999815E-01 3.242058307E-02
9.286179394E-02 9.143999815E-01 3.239192814E-02
9.286178648E-02 9.143999815E-01 3.239192814E-02
9.000900388E-02 9.143999815E-01 3.234999254E-02
9.000899643E-02 9.143999815E-01 3.234999254E-02
9.000898898E-02 9.143999815E-01 3.234999254E-02
8.714711666E-02 9.143999815E-01 3.229347244E-02
8.426343650E-02 9.143999815E-01 3.222161531E-02
8.426342905E-02 9.143999815E-01 3.222161531E-02
8.138017356E-02 9.143999815E-01 3.213412687E-02
8.138016611E-02 9.143999815E-01 3.213412687E-02
7.849746197E-02 9.143999815E-01 3.203028068E-02
7.849745452E-02 9.143999815E-01 3.203028068E-02
7.561541349E-02 9.143999815E-01 3.190934658E-02
7.561540604E-02 9.143999815E-01 3.190934658E-02
7.273417711E-02 9.143999815E-01 3.177062795E-02
7.273416966E-02 9.143999815E-01 3.177062795E-02
6.985390186E-02 9.143999815E-01 3.161326051E-02
6.985389441E-02 9.143999815E-01 3.161326051E-02
6.697476655E-02 9.143999815E-01 3.143628314E-02
6.697475910E-02 9.143999815E-01 3.143628314E-02
6.409696490E-02 9.143999815E-01 3.123871610E-02
6.409695745E-02 9.143999815E-01 3.123871610E-02
6.122075021E-02 9.143999815E-01 3.101950884E-02
6.122073904E-02 9.143999815E-01 3.101950884E-02
5.834637210E-02 9.143999815E-01 3.077739105E-02
5.834636092E-02 9.143999815E-01 3.077739105E-02
5.547415093E-02 9.143999815E-01 3.051096387E-02
5.547413975E-02 9.143999815E-01 3.051096201E-02
5.260444432E-02 9.143999815E-01 3.021875396E-02
5.260443315E-02 9.143999815E-01 3.021875210E-02
4.973767325E-02 9.143999815E-01 2.989910357E-02
4.973766208E-02 9.143999815E-01 2.989910170E-02
4.687435180E-02 9.143999815E-01 2.955002151E-02
4.687434062E-02 9.143999815E-01 2.955001965E-02
4.401506856E-02 9.143999815E-01 2.916932479E-02
4.401505738E-02 9.143999815E-01 2.916932292E-02
4.116054997E-02 9.143999815E-01 2.875456586E-02
4.116053879E-02 9.143999815E-01 2.875456400E-02
3.831167892E-02 9.143999815E-01 2.830277570E-02
3.831166774E-02 9.143999815E-01 2.830277383E-02
3.546953574E-02 9.143999815E-01 2.781056799E-02
3.546952456E-02 9.143999815E-01 2.781056613E-02
3.263546154E-02 9.143999815E-01 2.727403678E-02
3.263545036E-02 9.143999815E-01 2.727403492E-02
2.981119044E-02 9.143999815E-01 2.668834664E-02
2.981117927E-02 9.143999815E-01 2.668834478E-02
2.699892037E-02 9.143999815E-01 2.604777180E-02
2.699891105E-02 9.143999815E-01 2.604776993E-02
2.420155704E-02 9.143999815E-01 2.534534782E-02
2.420154773E-02 9.143999815E-01 2.534534596E-02
2.142303623E-02 9.143999815E-01 2.457224764E-02
2.142302692E-02 9.143999815E-01 2.457224391E-02
1.866878197E-02 9.143999815E-01 2.371738665E-02
1.866877265E-02 9.143999815E-01 2.371738292E-02
1.594658010E-02 9.143999815E-01 2.276637033E-02
1.594657078E-02 9.143999815E-01 2.276636660E-02
1.326802559E-02 9.143999815E-01 2.170006931E-02
1.326801628E-02 9.143999815E-01 2.170006558E-02
1.058300957E-02 9.143999815E-01 2.061860450E-02
1.058300026E-02 9.143999815E-01 2.061860077E-02
7.582178339E-03 9.143999815E-01 2.008728310E-02
7.582167629E-03 9.143999815E-01 2.008728124E-02
4.103399813E-03 9.143999815E-01 2.026269212E-02
4.103387240E-03 9.143999815E-01 2.026269212E-02
3.385611053E-04 9.143999815E-01 2.050673962E-02
3.385473974E-04 9.143999815E-01 2.050673962E-02
-3.577340627E-03 9.143999815E-01 2.030774206E-02
-3.577354830E-03 9.143999815E-01 2.030774206E-02
-1.136480272E-02 9.143999815E-01 2.139117010E-02
-1.136483066E-02 9.143999815E-01 2.139117382E-02
-1.985377446E-02 9.143999815E-01 2.102325298E-02
-1.985380612E-02 9.143999815E-01 2.102325112E-02
-2.111652866E-02 9.143999815E-01 1.626045443E-02
-2.111653239E-02 9.143999815E-01 1.626043767E-02
-1.805419289E-02 9.143999815E-01 1.074010413E-02
-1.805418171E-02 9.143999815E-01 1.074008364E-02
-1.519726403E-02 9.143999815E-01 6.324679125E-03
-1.519725379E-02 9.143999815E-01 6.324662827E-03
-1.204829291E-02 9.143999815E-01 2.981451107E-03
-1.204828173E-02 9.143999815E-01 2.981439000E-03
-8.151860908E-03 9.143999815E-01 7.285121246E-04
-8.151846938E-03 9.143999815E-01 7.285039173E-04
-5.046368111E-03 9.143999815E-01 -1.179070212E-03
-5.046356935E-03 9.143999815E-01 -1.179077197E-03
-3.357996466E-03 9.143999815E-01 -3.804615466E-03
-3.357990412E-03 9.143999815E-01 -3.804625012E-03
-2.003461355E-03 9.143999815E-01 -7.028846536E-03
-2.003456466E-03 9.143999815E-01 -7.028858177E-03
-7.994998305E-05 9.143999815E-01 -1.023060642E-02
-7.994298358E-05 9.143999815E-01 -1.023061853E-02
2.366068773E-03 9.143999815E-01 -1.312285382E-02
2.366077621E-03 9.143999815E-01 -1.312286407E-02
5.179462954E-03 9.143999815E-01 -1.541759260E-02
5.179473199E-03 9.143999815E-01 -1.541760098E-02
8.689447306E-03 9.143999815E-01 -1.617308706E-02
8.689460345E-03 9.143999815E-01 -1.617308892E-02
1.294054184E-02 9.143999815E-01 -1.503533125E-02
1.294055767E-02 9.143999815E-01 -1.503532752E-02
1.672918163E-02 9.143999815E-01 -1.438384969E-02
1.672919467E-02 9.143999815E-01 -1.438384689E-02
1.981755905E-02 9.143999815E-01 -1.494157966E-02
1.981757022E-02 9.143999815E-01 -1.494158152E-02
2.285051905E-02 9.143999815E-01 -1.549183577E-02
2.285053022E-02 9.143999815E-01 -1.549183764E-02
2.584473789E-02 9.143999815E-01 -1.603074186E-02
2.584474906E-02 9.143999815E-01 -1.603074372E-02
2.881271020E-02 9.143999815E-01 -1.655363664E-02
2.881272137E-02 9.143999815E-01 -1.655363850E-02
3.176033497E-02 9.143999815E-01 -1.706203632E-02
3.176034614E-02 9.143999815E-01 -1.706203818E-02
3.469153121E-02 9.143999815E-01 -1.756029017E-02
3.469154239E-02 9.143999815E-01 -1.756029204E-02
3.761049360E-02 9.143999815E-01 -1.804736815E-02
3.761050478E-02 9.143999815E-01 -1.804737002E-02
4.052143171E-02 9.143999815E-01 -1.851746440E-02
4.052144289E-02 9.143999815E-01 -1.851746626E-02
4.342677072E-02 9.143999815E-01 -1.896945760E-02
4.342678189E-02 9.143999815E-01 -1.896945946E-02
4.632630572E-02 9.143999815E-01 -1.940986328E-02
4.632631689E-02 9.143999815E-01 -1.940986514E-02
4.921983555E-02 9.143999815E-01 -1.984407566E-02
4.921984673E-02 9.143999815E-01 -1.984407753E-02
5.210885778E-02 9.143999815E-01 -2.027097531E-02
5.210886896E-02 9.143999815E-01 -2.027097717E-02
5.499486998E-02 9.143999815E-01 -2.068823390E-02
5.499488115E-02 9.143999815E-01 -2.068823576E-02
5.787810683E-02 9.143999815E-01 -2.109773643E-02
5.787811801E-02 9.143999815E-01 -2.109773830E-02
6.075702235E-02 9.143999815E-01 -2.150958031E-02
6.075703353E-02 9.143999815E-01 -2.150958218E-02
6.361868978E-02 9.143999815E-01 -2.199089341E-02
6.361869723E-02 9.143999815E-01 -2.199089527E-02
6.646370143E-02 9.143999815E-01 -2.254679240E-02
6.646370888E-02 9.143999815E-01 -2.254679427E-02
6.930833310E-02 9.143999815E-01 -2.310354263E-02
6.930834055E-02 9.143999815E-01 -2.310354449E-02
7.215650380E-02 9.143999815E-01 -2.364191227E-02
7.215651125E-02 9.143999815E-01 -2.364191413E-02
7.500793785E-02 9.143999815E-01 -2.416271530E-02
7.500794530E-02 9.143999815E-01 -2.416271716E-02
7.786240429E-02 9.143999815E-01 -2.466666512E-02
7.786241174E-02 9.143999815E-01 -2.466666698E-02
8.071967959E-02 9.143999815E-01 -2.515443042E-02
8.071968704E-02 9.143999815E-01 -2.515443228E-02
8.357956260E-02 9.143999815E-01 -2.562669478E-02
8.357957006E-02 9.143999815E-01 -2.562669665E-02
8.644739538E-02 9.143999815E-01 -2.608489990E-02
8.644740283E-02 9.143999815E-01 -2.608490176E-02
8.644741029E-02 9.143999815E-01 -2.608490363E-02
8.936467767E-02 9.143999815E-01 -2.653567493E-02
8.936468512E-02 9.143999815E-01 -2.653567679E-02
9.239988029E-02 9.143999815E-01 -2.698895149E-02
9.239989519E-02 9.143999815E-01 -2.698895335E-02
9.558919817E-02 9.143999815E-01 -2.744881622E-02
9.558921307E-02 9.143999815E-01 -2.744881809E-02
9.894039482E-02 9.143999815E-01 -2.791461535E-02
9.894040972E-02 9.143999815E-01 -2.791461721E-02
1.024616063E-01 9.143999815E-01 -2.838564664E-02
1.024616212E-01 9.143999815E-01 -2.838564850E-02
1.061614007E-01 9.143999815E-01 -2.886109427E-02
1.061614156E-01 9.143999815E-01 -2.886109613E-02
1.100487262E-01 9.143999815E-01 -2.934003621E-02
1.100487411E-01 9.143999815E-01 -2.934003808E-02
1.141330078E-01 9.143999815E-01 -2.982149646E-02
1.141330227E-01 9.143999815E-01 -2.982149832E-02
1.184241101E-01 9.143999815E-01 -3.030434996E-02
1.184241250E-01 9.143999815E-01 -3.030435182E-02
1.229324043E-01 9.143999815E-01 -3.078738227E-02
1.229324192E-01 9.143999815E-01 -3.078738414E-02
1.276687384E-01 9.143999815E-01 -3.126930818E-02
1.276687533E-01 9.143999815E-01 -3.126930818E-02
1.326445341E-01 9.143999815E-01 -3.174870089E-02
1.326445490E-01 9.143999815E-01 -3.174870089E-02
1.378026307E-01 9.143999815E-01 -3.221822158E-02
1.378026456E-01 9.143999815E-01 -3.221822158E-02
1.430177391E-01 9.143999815E-01 -3.266580403E-02
1.430177540E-01 9.143999815E-01 -3.266580403E-02
1.482312381E-01 9.143999815E-01 -3.308691829E-02
1.482312530E-01 9.143999815E-01 -3.308691829E-02
1.534467041E-01 9.143999815E-01 -3.348305076E-02
1.534467191E-01 9.143999815E-01 -3.348305076E-02
1.586639285E-01 9.143999815E-01 -3.385523334E-02
1.586639434E-01 9.143999815E-01 -3.385523334E-02
1.638827324E-01 9.143999815E-01 -3.420446068E-02
1.638827473E-01 9.143999815E-01 -3.420446068E-02
1.691029817E-01 9.143999815E-01 -3.453166410E-02
1.691029966E-01 9.143999815E-01 -3.453166410E-02
1.743245125E-01 9.143999815E-01 -3.483769298E-02
1.743245274E-01 9.143999815E-01 -3.483769298E-02
1.795471907E-01 9.143999815E-01 -3.512338921E-02
1.795472056E-01 9.143999815E-01 -3.512338921E-02
1.847709119E-01 9.143999815E-01 -3.538957983E-02
1.847709268E-01 9.143999815E-01 -3.538957983E-02
1.899955571E-01 9.143999815E-01 -3.563695401E-02
1.899955720E-01 9.143999815E-01 -3.563695401E-02
1.952210218E-01 9.143999815E-01 -3.586617857E-02
1.952210367E-01 9.143999815E-01 -3.586617857E-02
2.004472315E-01 9.143999815E-01 -3.607795015E-02
2.004472464E-01 9.143999815E-01 -3.607795015E-02
2.056740820E-01 9.143999815E-01 -3.627292439E-02
2.056740969E-01 9.143999815E-01 -3.627292439E-02
2.109015286E-01 9.143999815E-01 -3.645168990E-02
2.109015435E-01 9.143999815E-01 -3.645168990E-02
2.161294818E-01 9.143999815E-01 -3.661480546E-02
2.161294967E-01 9.143999815E-01 -3.661480546E-02
2.213578820E-01 9.143999815E-01 -3.676282614E-02
2.213578969E-01 9.143999815E-01 -3.676282614E-02
2.265866995E-01 9.143999815E-01 -3.689625114E-02
2.265867144E-01 9.143999815E-01 -3.689625114E-02
2.318158299E-01 9.143999815E-01 -3.701557219E-02
2.318158448E-01 9.143999815E-01 -3.701557219E-02
2.370452583E-01 9.143999815E-01 -3.712126985E-02
2.370452732E-01 9.143999815E-01 -3.712126985E-02
2.422749549E-01 9.143999815E-01 -3.721377999E-02
2.422749698E-01 9.143999815E-01 -3.721377999E-02
2.475048453E-01 9.143999815E-01 -3.729353100E-02
2.475048602E-01 9.143999815E-01 -3.729353100E-02
2.527348995E-01 9.143999815E-01 -3.736093640E-02
2.527349293E-01 9.143999815E-01 -3.736093640E-02
2.579651177E-01 9.143999815E-01 -3.741637617E-02
2.579651475E-01 9.143999815E-01 -3.741637617E-02
2.631954551E-01 9.143999815E-01 -3.746022284E-02
2.631954849E-01 9.143999815E-01 -3.746022284E-02
2.684258223E-01 9.143999815E-01 -3.749282658E-02
2.684258521E-01 9.143999815E-01 -3.749282658E-02
2.736562788E-01 9.143999815E-01 -3.751452267E-02
2.736563087E-01 9.143999815E-01 -3.751452267E-02
2.788867950E-01 9.143999815E-01 -3.752563149E-02
2.788868248E-01 9.143999815E-01 -3.752563149E-02
2.841172814E-01 9.143999815E-01 -3.752645850E-02
2.841173112E-01 9.143999815E-01 -3.752645850E-02
2.893477976E-01 9.143999815E-01 -3.751728311E-02
2.893478274E-01 9.143999815E-01 -3.751728311E-02
2.945782542E-01 9.143999815E-01 -3.749838471E-02
2.945782840E-01 9.143999815E-01 -3.749838471E-02
2.998086810E-01 9.143999815E-01 -3.747002408E-02
2.998087108E-01 9.143999815E-01 -3.747002408E-02
3.050390482E-01 9.143999815E-01 -3.743244708E-02
3.050390780E-01 9.143999815E-01 -3.743244708E-02
3.102693558E-01 9.143999815E-01 -3.738588095E-02
3.102693856E-01 9.143999815E-01 -3.738588095E-02
3.154995739E-01 9.143999815E-01 -3.733054921E-02
3.154996037E-01 9.143999815E-01 -3.733054921E-02
3.207297027E-01 9.143999815E-01 -3.726664931E-02
3.207297325E-01 9.143999815E-01 -3.726664931E-02
3.259597123E-01 9.143999815E-01 -3.719437867E-02
3.259597421E-01 9.143999815E-01 -3.719437867E-02
3.311896026E-01 9.143999815E-01 -3.711392730E-02
3.311896324E-01 9.143999815E-01 -3.711392730E-02
3.364193738E-01 9.143999815E-01 -3.702546284E-02
3.364194036E-01 9.143999815E-01 -3.702546284E-02
3.416489959E-01 9.143999815E-01 -3.692915291E-02
3.416490257E-01 9.143999815E-01 -3.692915291E-02
3.468784690E-01 9.143999815E-01 -3.682515025E-02
3.468784988E-01 9.143999815E-01 -3.682515025E-02
3.521077931E-01 9.143999815E-01 -3.671355918E-02
3.521078229E-01 9.143999815E-01 -3.671355918E-02
3.573369384E-01 9.143999815E-01 -3.659451008E-02
3.573369682E-01 9.143999815E-01 -3.659451008E-02
3.625659049E-01 9.143999815E-01 -3.646814078E-02
3.625659347E-01 9.143999815E-01 -3.646814078E-02
3.677946925E-01 9.143999815E-01 -3.633456677E-02
3.677947223E-01 9.143999815E-01 -3.633456677E-02
3.730233312E-01 9.143999815E-01 -3.619390726E-02
3.730233610E-01 9.143999815E-01 -3.619390726E-02
3.782517314E-01 9.143999815E-01 -3.604621440E-02
3.782517612E-01 9.143999815E-01 -3.604621440E-02
3.834799528E-01 9.143999815E-01 -3.589151800E-02
3.834799826E-01 9.143999815E-01 -3.589151800E-02
3.887079656E-01 9.143999815E-01 -3.572991863E-02
3.887079954E-01 9.143999815E-01 -3.572991863E-02
3.939357698E-01 9.143999815E-01 -3.556151688E-02
